,Inventory,ORDER_SUM,Stock,goods_code,ito,ito_day,stockout,time,产品定位,商品价值损耗成本,商品名称,库存管理成本,日期,箱价,缺货成本,缺货率,订货仓库,订货箱数,资金占用成本,销售额
6,4116.0,731.0,4847.0,05200,0.08155751422514783,12.261285909712722,0.0,2019-12-19,,14817.6,沙洲绿宝瓜,322.668,2019-12-09,72.0,0.0,0.0,102.0,731.0,298130.112,52632.0
7,465.0,219.0,684.0,01310,0.1906005221932115,5.2465753424657535,0.0,2019-12-19,,5022.0,克伦森无籽红提,124.092,2019-12-09,216.0,0.0,0.0,102.0,219.0,101042.64,47304.0
8,1540.0,168.0,1708.0,05020,0.05172413793103448,19.333333333333332,0.0,2019-12-19,,8085.0,鲜丰玉麒麟,170.52,2019-12-09,105.0,0.0,0.0,102.0,168.0,162670.2,17640.0
9,42.0,19.0,61.0,06850,0.18446601941747573,5.421052631578947,0.0,2019-12-19,,36.75,百香果（盒）,0.90125,2019-12-09,17.5,0.0,0.0,102.0,19.0,739.41,332.5
10,53.0,20.0,73.0,65770,0.15873015873015872,6.300000000000001,0.0,2019-12-19,,298.125,冰糖橙,7.0875,2019-12-09,112.5,0.0,0.0,102.0,20.0,5998.275,2250.0
11,151.0,66.0,217.0,07600,0.1793478260869565,5.575757575757576,0.0,2019-12-19,,830.5,菲律宾凤梨,20.240000000000002,2019-12-09,110.0,0.0,0.0,102.0,66.0,16709.66,7260.0
12,29.0,11.0,40.0,12190,0.15942028985507245,6.272727272727273,0.0,2019-12-19,,101.5,龙珠果,2.415,2019-12-09,70.0,0.0,0.0,102.0,11.0,2042.18,770.0
13,39.0,4.0,43.0,01270,0.04878048780487805,20.5,0.0,2019-12-19,,107.328,冰糖木瓜,2.25664,2019-12-09,55.04,0.0,0.0,102.0,4.0,2159.43936,220.16
14,27.0,2.0,29.0,07340,0.03571428571428571,28.0,0.0,2019-12-19,,121.5,火参果,2.52,2019-12-09,90.0,0.0,0.0,102.0,2.0,2444.58,180.0
15,86.0,50.0,136.0,07300,0.22522522522522523,4.4399999999999995,0.0,2019-12-19,,430.0,蜜宝红心火龙果,11.1,2019-12-09,100.0,0.0,0.0,102.0,50.0,8651.6,5000.0
16,1254.0,78.0,1332.0,11650,0.030162412993039442,33.15384615384615,0.0,2019-12-19,,3950.1000000000004,优选香梨,81.459,2019-12-09,63.0,0.0,0.0,102.0,78.0,79476.012,4914.0
17,513.0,137.0,650.0,07950,0.117798796216681,8.489051094890511,0.0,2019-12-19,,7181.87175,金尧榴莲,162.8170925,2019-12-09,279.995,0.0,0.0,102.0,137.0,144499.25961,38359.315
18,89.0,73.0,162.0,11710,0.2908366533864542,3.4383561643835616,0.0,2019-12-19,,489.678,甄选蓝莓,13.81002,2019-12-09,110.03999999999999,0.0,0.0,102.0,73.0,9852.32136,8032.919999999999
19,42.0,26.0,68.0,12130,0.23636363636363636,4.230769230769231,0.0,2019-12-19,,79.80000000000001,原种红玉木瓜,2.09,2019-12-09,38.0,0.0,0.0,102.0,26.0,1605.576,988.0
20,39.0,17.0,56.0,07220,0.17894736842105263,5.588235294117647,0.0,2019-12-19,,214.46099999999998,台湾释迦,5.224049999999999,2019-12-09,109.97999999999999,0.0,0.0,102.0,17.0,4314.955319999999,1869.6599999999999
21,83.0,80.0,163.0,12240,0.3252032520325203,3.075,0.0,2019-12-19,,348.6,珍珠牛奶枣,10.332,2019-12-09,84.0,0.0,0.0,102.0,80.0,7013.832,6720.0
0,316.0,143.0,459.0,07540,0.18451612903225806,5.41958041958042,0.0,2019-12-20,,2156.7000000000003,优选泰国桂圆,52.893750000000004,2019-12-09,136.5,0.0,0.0,102.0,143.0,43392.804000000004,19519.5
1,441.0,275.0,716.0,07310,0.23768366464995677,4.207272727272728,0.0,2019-12-20,,2976.75,金火龙果,78.0975,2019-12-09,135.0,0.0,0.0,102.0,275.0,59892.21,37125.0
2,383.0,137.0,520.0,11620,0.15171650055370986,6.591240875912408,0.0,2019-12-20,,1723.5,带叶鲜橙（小）,40.635,2019-12-09,90.0,0.0,0.0,102.0,137.0,34676.82,12330.0
3,180.0,95.0,275.0,07350,0.2087912087912088,4.7894736842105265,0.0,2019-12-20,,630.18,泰国椰青,15.929549999999999,2019-12-09,70.02,0.0,0.0,102.0,95.0,12679.221599999999,6651.9
4,616.0,65.0,681.0,13160,0.05011565150346955,19.953846153846154,0.0,2019-12-20,,3388.0,南水梨,71.33500000000001,2019-12-09,110.0,0.0,0.0,102.0,65.0,68166.56,7150.0
5,41.0,127.0,168.0,06390,0.6076555023923444,1.6456692913385829,0.0,2019-12-20,,174.25,金边香芒,8.8825,2019-12-09,85.0,0.0,0.0,102.0,127.0,3505.91,10795.0
6,6251.0,767.0,7018.0,05200,0.057803903836008745,17.299869621903518,0.0,2019-12-20,,22503.600000000002,沙洲绿宝瓜,477.684,2019-12-09,72.0,0.0,0.0,102.0,767.0,452772.43200000003,55224.0
7,202.0,253.0,455.0,01310,0.3850837138508371,2.5968379446640317,0.0,2019-12-20,,2181.6,克伦森无籽红提,70.956,2019-12-09,216.0,0.0,0.0,102.0,253.0,43893.792,54648.0
8,972.0,164.0,1136.0,05020,0.0777988614800759,12.853658536585366,0.0,2019-12-20,,5103.0,鲜丰玉麒麟,110.67,2019-12-09,105.0,0.0,0.0,102.0,164.0,102672.36,17220.0
9,37.0,17.0,54.0,06850,0.18681318681318682,5.352941176470588,0.0,2019-12-20,,32.375,百香果（盒）,0.79625,2019-12-09,17.5,0.0,0.0,102.0,17.0,651.385,297.5
10,18.0,21.0,39.0,65770,0.3684210526315789,2.7142857142857144,0.0,2019-12-20,,101.25,冰糖橙,3.2062500000000003,2019-12-09,112.5,0.0,0.0,102.0,21.0,2037.15,2362.5
11,70.0,76.0,146.0,07600,0.35185185185185186,2.8421052631578947,0.0,2019-12-20,,385.0,菲律宾凤梨,11.88,2019-12-09,110.0,0.0,0.0,102.0,76.0,7746.2,8360.0
12,17.0,12.0,29.0,12190,0.2608695652173913,3.8333333333333335,0.0,2019-12-20,,59.5,龙珠果,1.61,2019-12-09,70.0,0.0,0.0,102.0,12.0,1197.14,840.0
13,31.0,8.0,39.0,01270,0.11428571428571428,8.75,0.0,2019-12-20,,85.31200000000001,冰糖木瓜,1.9264,2019-12-09,55.04,0.0,0.0,102.0,8.0,1716.4774400000001,440.32
14,26.0,4.0,30.0,07340,0.07142857142857142,14.0,0.0,2019-12-20,,117.0,火参果,2.52,2019-12-09,90.0,0.0,0.0,102.0,4.0,2354.04,360.0
15,227.0,55.0,282.0,07300,0.10805500982318271,9.254545454545454,0.0,2019-12-20,,1135.0,蜜宝红心火龙果,25.45,2019-12-09,100.0,0.0,0.0,102.0,55.0,22836.2,5500.0
16,1184.0,59.0,1243.0,11650,0.024309847548413678,41.13559322033898,0.0,2019-12-20,,3729.6000000000004,优选香梨,76.4505,2019-12-09,63.0,0.0,0.0,102.0,59.0,75039.552,3717.0
17,469.0,114.0,583.0,07950,0.10836501901140684,9.228070175438598,0.0,2019-12-20,,6565.882750000001,金尧榴莲,147.27737,2019-12-09,279.995,0.0,0.0,102.0,114.0,132105.56093,31919.43
18,48.0,66.0,114.0,11710,0.4074074074074074,2.4545454545454546,0.0,2019-12-20,,264.096,甄选蓝莓,8.91324,2019-12-09,110.03999999999999,0.0,0.0,102.0,66.0,5313.61152,7262.639999999999
19,16.0,26.0,42.0,12130,0.4482758620689655,2.230769230769231,0.0,2019-12-20,,30.400000000000002,原种红玉木瓜,1.102,2019-12-09,38.0,0.0,0.0,102.0,26.0,611.648,988.0
20,10.0,29.0,39.0,07220,0.5918367346938775,1.6896551724137931,0.0,2019-12-20,,54.99,台湾释迦,2.6945099999999997,2019-12-09,109.97999999999999,0.0,0.0,102.0,29.0,1106.3988,3189.4199999999996
21,6.0,94.0,100.0,12240,0.8867924528301887,1.127659574468085,0.0,2019-12-20,,25.200000000000003,珍珠牛奶枣,4.452,2019-12-09,84.0,0.0,0.0,102.0,94.0,507.024,7896.0
0,128.0,189.0,317.0,07540,0.4247191011235955,2.3544973544973544,0.0,2019-12-21,,873.6,优选泰国桂圆,30.37125,2019-12-09,136.5,0.0,0.0,102.0,189.0,17576.832,25798.5
1,113.0,331.0,444.0,07310,0.5942549371633752,1.6827794561933536,0.0,2019-12-21,,762.75,金火龙果,37.597500000000004,2019-12-09,135.0,0.0,0.0,102.0,331.0,15346.53,44685.0
2,200.0,186.0,386.0,11620,0.3174061433447099,3.150537634408602,0.0,2019-12-21,,900.0,带叶鲜橙（小）,26.37,2019-12-09,90.0,0.0,0.0,102.0,186.0,18108.0,16740.0
3,2503.0,172.0,2675.0,07350,0.0332174584781769,30.1046511627907,0.0,2019-12-21,,8763.003,泰国椰青,181.28178,2019-12-09,70.02,0.0,0.0,102.0,172.0,176311.62036,12043.439999999999
4,1233.0,85.0,1318.0,13160,0.033320266562132494,30.011764705882356,0.0,2019-12-21,,6781.5,南水梨,140.305,2019-12-09,110.0,0.0,0.0,102.0,85.0,136443.78,9350.0
5,59.0,130.0,189.0,06390,0.5241935483870968,1.9076923076923078,0.0,2019-12-21,,250.75,金边香芒,10.540000000000001,2019-12-09,85.0,0.0,0.0,102.0,130.0,5045.09,11050.0
6,4875.0,1122.0,5997.0,05200,0.1032008830022075,9.689839572192513,0.0,2019-12-21,,17550.0,沙洲绿宝瓜,391.392,2019-12-09,72.0,0.0,0.0,102.0,1122.0,353106.0,80784.0
7,0.0,193.0,193.0,01310,1.0,1.0,-92.0,2019-12-21,,0.0,克伦森无籽红提,20.844,2019-12-09,216.0,21263.04,0.32280701754385965,102.0,285.0,0.0,41688.0
8,797.0,236.0,1033.0,05020,0.12896174863387977,7.754237288135594,0.0,2019-12-21,,4184.25,鲜丰玉麒麟,96.075,2019-12-09,105.0,0.0,0.0,102.0,236.0,84187.11,24780.0
9,4.0,33.0,37.0,06850,0.8048780487804879,1.2424242424242424,0.0,2019-12-21,,3.5,百香果（盒）,0.35875,2019-12-09,17.5,0.0,0.0,102.0,33.0,70.42,577.5
10,103.0,30.0,133.0,65770,0.1271186440677966,7.866666666666667,0.0,2019-12-21,,579.375,冰糖橙,13.275,2019-12-09,112.5,0.0,0.0,102.0,30.0,11657.025,3375.0
11,52.0,90.0,142.0,07600,0.4639175257731959,2.1555555555555554,0.0,2019-12-21,,286.0,菲律宾凤梨,10.67,2019-12-09,110.0,0.0,0.0,102.0,90.0,5754.32,9900.0
12,12.0,5.0,17.0,12190,0.1724137931034483,5.8,0.0,2019-12-21,,42.0,龙珠果,1.0150000000000001,2019-12-09,70.0,0.0,0.0,102.0,5.0,845.04,350.0
13,22.0,9.0,31.0,01270,0.16981132075471697,5.888888888888889,0.0,2019-12-21,,60.544,冰糖木瓜,1.45856,2019-12-09,55.04,0.0,0.0,102.0,9.0,1218.14528,495.36
14,20.0,3.0,23.0,07340,0.06976744186046512,14.333333333333334,0.0,2019-12-21,,90.0,火参果,1.935,2019-12-09,90.0,0.0,0.0,102.0,3.0,1810.8,270.0
15,141.0,72.0,213.0,07300,0.2033898305084746,4.916666666666666,0.0,2019-12-21,,705.0,蜜宝红心火龙果,17.7,2019-12-09,100.0,0.0,0.0,102.0,72.0,14184.6,7200.0
16,1093.0,92.0,1185.0,11650,0.04038630377524144,24.76086956521739,0.0,2019-12-21,,3442.9500000000003,优选香梨,71.757,2019-12-09,63.0,0.0,0.0,102.0,92.0,69272.154,5796.0
17,306.0,161.0,467.0,07950,0.20827943078913325,4.801242236024844,0.0,2019-12-21,,4283.9235,金尧榴莲,108.2180675,2019-12-09,279.995,0.0,0.0,102.0,161.0,86192.54082,45079.195
18,11.0,114.0,125.0,11710,0.8382352941176471,1.1929824561403508,0.0,2019-12-21,,60.52199999999999,甄选蓝莓,7.48272,2019-12-09,110.03999999999999,0.0,0.0,102.0,114.0,1217.7026399999997,12544.56
19,33.0,27.0,60.0,12130,0.2903225806451613,3.444444444444444,0.0,2019-12-21,,62.7,原种红玉木瓜,1.7670000000000001,2019-12-09,38.0,0.0,0.0,102.0,27.0,1261.5240000000001,1026.0
20,43.0,40.0,83.0,07220,0.31746031746031744,3.1500000000000004,0.0,2019-12-21,,236.457,台湾释迦,6.92874,2019-12-09,109.97999999999999,0.0,0.0,102.0,40.0,4757.51484,4399.2
21,41.0,126.0,167.0,12240,0.6057692307692307,1.650793650793651,0.0,2019-12-21,,172.20000000000002,珍珠牛奶枣,8.736,2019-12-09,84.0,0.0,0.0,102.0,126.0,3464.664,10584.0
0,200.0,144.0,344.0,07540,0.2647058823529412,3.7777777777777777,0.0,2019-12-22,,1365.0,优选泰国桂圆,37.128,2019-12-09,136.5,0.0,0.0,102.0,144.0,27463.8,19656.0
1,397.0,273.0,670.0,07310,0.25585754451733833,3.9084249084249083,0.0,2019-12-22,,2679.75,金火龙果,72.02250000000001,2019-12-09,135.0,0.0,0.0,102.0,273.0,53916.57,36855.0
2,66.0,135.0,201.0,11620,0.5056179775280899,1.9777777777777776,0.0,2019-12-22,,297.0,带叶鲜橙（小）,12.015,2019-12-09,90.0,0.0,0.0,102.0,135.0,5975.64,12150.0
3,2346.0,151.0,2497.0,07350,0.03117902126780921,32.0728476821192,0.0,2019-12-22,,8213.346,泰国椰青,169.55343,2019-12-09,70.02,0.0,0.0,102.0,151.0,165252.52151999998,10573.019999999999
4,1157.0,58.0,1215.0,13160,0.024451939291736932,40.89655172413793,0.0,2019-12-22,,6363.5,南水梨,130.46,2019-12-09,110.0,0.0,0.0,102.0,58.0,128033.62,6380.0
5,97.0,111.0,208.0,06390,0.3639344262295082,2.7477477477477477,0.0,2019-12-22,,412.25,金边香芒,12.9625,2019-12-09,85.0,0.0,0.0,102.0,111.0,8294.47,9435.0
6,3917.0,955.0,4872.0,05200,0.10865855046080328,9.203141361256545,0.0,2019-12-22,,14101.2,沙洲绿宝瓜,316.404,2019-12-09,72.0,0.0,0.0,102.0,955.0,283716.14400000003,68760.0
7,464.0,215.0,679.0,01310,0.18810148731408574,5.316279069767442,0.0,2019-12-22,,5011.200000000001,克伦森无籽红提,123.444,2019-12-09,216.0,0.0,0.0,102.0,215.0,100825.344,46440.0
8,243.0,161.0,404.0,05020,0.24884080370942813,4.0186335403726705,0.0,2019-12-22,,1275.75,鲜丰玉麒麟,33.9675,2019-12-09,105.0,0.0,0.0,102.0,161.0,25668.09,16905.0
9,6.0,17.0,23.0,06850,0.5862068965517241,1.7058823529411766,0.0,2019-12-22,,5.25,百香果（盒）,0.25375000000000003,2019-12-09,17.5,0.0,0.0,102.0,17.0,105.63,297.5
10,91.0,9.0,100.0,65770,0.04712041884816754,21.22222222222222,0.0,2019-12-22,,511.875,冰糖橙,10.74375,2019-12-09,112.5,0.0,0.0,102.0,9.0,10298.925,1012.5
11,113.0,82.0,195.0,07600,0.2662337662337662,3.75609756097561,0.0,2019-12-22,,621.5,菲律宾凤梨,16.94,2019-12-09,110.0,0.0,0.0,102.0,82.0,12504.58,9020.0
12,6.0,6.0,12.0,12190,0.3333333333333333,3.0,0.0,2019-12-22,,21.0,龙珠果,0.63,2019-12-09,70.0,0.0,0.0,102.0,6.0,422.52,420.0
13,17.0,5.0,22.0,01270,0.1282051282051282,7.800000000000001,0.0,2019-12-22,,46.784,冰糖木瓜,1.07328,2019-12-09,55.04,0.0,0.0,102.0,5.0,941.29408,275.2
14,17.0,5.0,22.0,07340,0.1282051282051282,7.800000000000001,0.0,2019-12-22,,76.5,火参果,1.7550000000000001,2019-12-09,90.0,0.0,0.0,102.0,5.0,1539.18,450.0
15,93.0,48.0,141.0,07300,0.20512820512820512,4.875,0.0,2019-12-22,,465.0,蜜宝红心火龙果,11.700000000000001,2019-12-09,100.0,0.0,0.0,102.0,48.0,9355.8,4800.0
16,1023.0,70.0,1093.0,11650,0.0330812854442344,30.22857142857143,0.0,2019-12-22,,3222.4500000000003,优选香梨,66.654,2019-12-09,63.0,0.0,0.0,102.0,70.0,64835.694,4410.0
17,194.0,112.0,306.0,07950,0.224,4.464285714285714,0.0,2019-12-22,,2715.9515,金尧榴莲,69.99875,2019-12-09,279.995,0.0,0.0,102.0,112.0,54644.94418,31359.440000000002
18,34.0,76.0,110.0,11710,0.5277777777777778,1.894736842105263,0.0,2019-12-22,,187.06799999999998,甄选蓝莓,7.922879999999999,2019-12-09,110.03999999999999,0.0,0.0,102.0,76.0,3763.8081599999996,8363.039999999999
19,10.0,29.0,39.0,12130,0.5918367346938775,1.6896551724137931,0.0,2019-12-22,,19.0,原种红玉木瓜,0.931,2019-12-09,38.0,0.0,0.0,102.0,29.0,382.28000000000003,1102.0
20,13.0,30.0,43.0,07220,0.5357142857142857,1.8666666666666667,0.0,2019-12-22,,71.487,台湾释迦,3.0794399999999995,2019-12-09,109.97999999999999,0.0,0.0,102.0,30.0,1438.3184399999998,3299.3999999999996
21,356.0,85.0,441.0,12240,0.10664993726474278,9.376470588235295,0.0,2019-12-22,,1495.2,珍珠牛奶枣,33.474000000000004,2019-12-09,84.0,0.0,0.0,102.0,85.0,30083.424,7140.0
0,60.0,138.0,198.0,07540,0.5348837209302325,1.8695652173913044,0.0,2019-12-23,,409.5,优选泰国桂圆,17.6085,2019-12-09,136.5,0.0,0.0,102.0,138.0,8239.14,18837.0
1,102.0,307.0,409.0,07310,0.6007827788649707,1.6644951140065145,0.0,2019-12-23,,688.5,金火龙果,34.4925,2019-12-09,135.0,0.0,0.0,102.0,307.0,13852.62,41445.0
2,319.0,165.0,484.0,11620,0.2054794520547945,4.866666666666667,0.0,2019-12-23,,1435.5,带叶鲜橙（小）,36.135,2019-12-09,90.0,0.0,0.0,102.0,165.0,28882.26,14850.0
3,2227.0,119.0,2346.0,07350,0.026022304832713755,38.42857142857143,0.0,2019-12-23,,7796.726999999999,泰国椰青,160.10073,2019-12-09,70.02,0.0,0.0,102.0,119.0,156870.14724,8332.38
4,1067.0,50.0,1117.0,13160,0.022893772893772892,43.68,0.0,2019-12-23,,5868.5,南水梨,120.12,2019-12-09,110.0,0.0,0.0,102.0,50.0,118074.22,5500.0
5,85.0,105.0,190.0,06390,0.38181818181818183,2.619047619047619,0.0,2019-12-23,,361.25,金边香芒,11.6875,2019-12-09,85.0,0.0,0.0,102.0,105.0,7268.35,8925.0
6,3028.0,847.0,3875.0,05200,0.12270027524264812,8.149940968122786,0.0,2019-12-23,,10900.800000000001,沙洲绿宝瓜,248.508,2019-12-09,72.0,0.0,0.0,102.0,847.0,219324.096,60984.0
7,258.0,206.0,464.0,01310,0.2853185595567867,3.504854368932039,0.0,2019-12-23,,2786.4,克伦森无籽红提,77.976,2019-12-09,216.0,0.0,0.0,102.0,206.0,56062.368,44496.0
8,108.0,163.0,271.0,05020,0.43007915567282323,2.3251533742331287,0.0,2019-12-23,,567.0,鲜丰玉麒麟,19.8975,2019-12-09,105.0,0.0,0.0,102.0,163.0,11408.04,17115.0
9,47.0,16.0,63.0,06850,0.14545454545454545,6.875,0.0,2019-12-23,,41.125,百香果（盒）,0.9625,2019-12-09,17.5,0.0,0.0,102.0,16.0,827.4350000000001,280.0
10,72.0,22.0,94.0,65770,0.13253012048192772,7.545454545454545,0.0,2019-12-23,,405.0,冰糖橙,9.3375,2019-12-09,112.5,0.0,0.0,102.0,22.0,8148.6,2475.0
11,40.0,72.0,112.0,07600,0.47368421052631576,2.111111111111111,0.0,2019-12-23,,220.0,菲律宾凤梨,8.36,2019-12-09,110.0,0.0,0.0,102.0,72.0,4426.4,7920.0
12,7.0,8.0,15.0,12190,0.36363636363636365,2.75,0.0,2019-12-23,,24.5,龙珠果,0.77,2019-12-09,70.0,0.0,0.0,102.0,8.0,492.94,560.0
13,12.0,3.0,15.0,01270,0.1111111111111111,9.0,0.0,2019-12-23,,33.024,冰糖木瓜,0.74304,2019-12-09,55.04,0.0,0.0,102.0,3.0,664.4428800000001,165.12
14,15.0,0.0,15.0,07340,0.0,0.0,0.0,2019-12-23,,67.5,火参果,1.35,2019-12-09,90.0,0.0,0.0,102.0,0.0,1358.1,0.0
15,53.0,40.0,93.0,07300,0.273972602739726,3.6500000000000004,0.0,2019-12-23,,265.0,蜜宝红心火龙果,7.3,2019-12-09,100.0,0.0,0.0,102.0,40.0,5331.8,4000.0
16,942.0,81.0,1023.0,11650,0.04122137404580153,24.25925925925926,0.0,2019-12-23,,2967.3,优选香梨,61.8975,2019-12-09,63.0,0.0,0.0,102.0,81.0,59702.076,5103.0
17,88.0,105.0,193.0,07950,0.3736654804270463,2.676190476190476,0.0,2019-12-23,,1231.978,金尧榴莲,39.3392975,2019-12-09,279.995,0.0,0.0,102.0,105.0,24787.397360000003,29399.475000000002
18,117.0,67.0,184.0,11710,0.22259136212624583,4.492537313432836,0.0,2019-12-23,,643.7339999999999,甄选蓝莓,16.56102,2019-12-09,110.03999999999999,0.0,0.0,102.0,67.0,12951.928079999998,7372.679999999999
19,83.0,17.0,100.0,12130,0.09289617486338798,10.76470588235294,0.0,2019-12-23,,157.70000000000002,原种红玉木瓜,3.477,2019-12-09,38.0,0.0,0.0,102.0,17.0,3172.924,646.0
20,8.0,19.0,27.0,07220,0.5428571428571428,1.842105263157895,0.0,2019-12-23,,43.992,台湾释迦,1.92465,2019-12-09,109.97999999999999,0.0,0.0,102.0,19.0,885.1190399999999,2089.62
21,211.0,91.0,302.0,12240,0.17738791423001948,5.637362637362638,0.0,2019-12-23,,886.2,珍珠牛奶枣,21.546,2019-12-09,84.0,0.0,0.0,102.0,91.0,17830.344,7644.0
0,17.0,162.0,179.0,07540,0.826530612244898,1.2098765432098766,0.0,2019-12-24,,116.025,优选泰国桂圆,13.377,2019-12-09,136.5,0.0,0.0,102.0,162.0,2334.4230000000002,22113.0
1,0.0,88.0,88.0,07310,1.0,1.0,-2.0,2019-12-24,,0.0,金火龙果,5.94,2019-12-09,135.0,288.90000000000003,0.022222222222222223,102.0,90.0,0.0,11880.0
2,76.0,224.0,300.0,11620,0.5957446808510638,1.6785714285714286,0.0,2019-12-24,,342.0,带叶鲜橙（小）,16.92,2019-12-09,90.0,0.0,0.0,102.0,224.0,6881.04,20160.0
3,2109.0,126.0,2235.0,07350,0.029005524861878452,34.476190476190474,0.0,2019-12-24,,7383.609,泰国椰青,152.08344,2019-12-09,70.02,0.0,0.0,102.0,126.0,148558.21308,8822.519999999999
4,915.0,74.0,989.0,13160,0.038865546218487396,25.72972972972973,0.0,2019-12-24,,5032.5,南水梨,104.72,2019-12-09,110.0,0.0,0.0,102.0,74.0,101253.9,8140.0
5,39.0,151.0,190.0,06390,0.6593886462882096,1.5165562913907285,0.0,2019-12-24,,165.75,金边香芒,9.7325,2019-12-09,85.0,0.0,0.0,102.0,151.0,3334.89,12835.0
6,5237.0,831.0,6068.0,05200,0.07350729765590447,13.604091456077015,0.0,2019-12-24,,18853.2,沙洲绿宝瓜,406.98,2019-12-09,72.0,0.0,0.0,102.0,831.0,379326.384,59832.0
7,59.0,200.0,259.0,01310,0.6289308176100629,1.59,0.0,2019-12-24,,637.2,克伦森无籽红提,34.344,2019-12-09,216.0,0.0,0.0,102.0,200.0,12820.464,43200.0
8,94.0,206.0,300.0,05020,0.5228426395939086,1.912621359223301,0.0,2019-12-24,,493.5,鲜丰玉麒麟,20.685,2019-12-09,105.0,0.0,0.0,102.0,206.0,9929.22,21630.0
9,19.0,26.0,45.0,06850,0.40625,2.4615384615384617,0.0,2019-12-24,,16.625,百香果（盒）,0.56,2019-12-09,17.5,0.0,0.0,102.0,26.0,334.495,455.0
10,28.0,43.0,71.0,65770,0.43434343434343436,2.302325581395349,0.0,2019-12-24,,157.5,冰糖橙,5.5687500000000005,2019-12-09,112.5,0.0,0.0,102.0,43.0,3168.9,4837.5
11,11.0,104.0,115.0,07600,0.8253968253968254,1.2115384615384617,0.0,2019-12-24,,60.5,菲律宾凤梨,6.93,2019-12-09,110.0,0.0,0.0,102.0,104.0,1217.26,11440.0
12,0.0,10.0,10.0,12190,1.0,1.0,0.0,2019-12-24,,0.0,龙珠果,0.35000000000000003,2019-12-09,70.0,0.0,0.0,102.0,10.0,0.0,700.0
13,9.0,4.0,13.0,01270,0.18181818181818182,5.5,0.0,2019-12-24,,24.768,冰糖木瓜,0.60544,2019-12-09,55.04,0.0,0.0,102.0,4.0,498.33216000000004,220.16
14,12.0,3.0,15.0,07340,0.1111111111111111,9.0,0.0,2019-12-24,,54.0,火参果,1.215,2019-12-09,90.0,0.0,0.0,102.0,3.0,1086.48,270.0
15,0.0,237.0,237.0,07300,1.0,1.0,0.0,2019-12-24,,0.0,蜜宝红心火龙果,11.85,2019-12-09,100.0,0.0,0.0,102.0,237.0,0.0,23700.0
16,864.0,79.0,943.0,11650,0.043718871057000556,22.873417721518987,0.0,2019-12-24,,2721.6000000000004,优选香梨,56.920500000000004,2019-12-09,63.0,0.0,0.0,102.0,79.0,54758.592,4977.0
17,0.0,90.0,90.0,07950,1.0,1.0,0.0,2019-12-24,,0.0,金尧榴莲,12.599775,2019-12-09,279.995,0.0,0.0,102.0,90.0,0.0,25199.55
18,140.0,77.0,217.0,11710,0.21568627450980393,4.636363636363636,0.0,2019-12-24,,770.28,甄选蓝莓,19.64214,2019-12-09,110.03999999999999,0.0,0.0,102.0,77.0,15498.033599999999,8473.08
19,49.0,34.0,83.0,12130,0.25757575757575757,3.8823529411764706,0.0,2019-12-24,,93.10000000000001,原种红玉木瓜,2.508,2019-12-09,38.0,0.0,0.0,102.0,34.0,1873.172,1292.0
20,45.0,20.0,65.0,07220,0.18181818181818182,5.5,0.0,2019-12-24,,247.45499999999998,台湾释迦,6.0489,2019-12-09,109.97999999999999,0.0,0.0,102.0,20.0,4978.794599999999,2199.6
21,108.0,112.0,220.0,12240,0.34146341463414637,2.9285714285714284,0.0,2019-12-24,,453.6,珍珠牛奶枣,13.776,2019-12-09,84.0,0.0,0.0,102.0,112.0,9126.432,9408.0
0,201.0,194.0,395.0,07540,0.32550335570469796,3.0721649484536084,0.0,2019-12-25,,1371.825,优选泰国桂圆,40.677,2019-12-09,136.5,0.0,0.0,102.0,194.0,27601.119,26481.0
1,413.0,467.0,880.0,07310,0.36117556071152357,2.7687366167023555,0.0,2019-12-25,,2787.75,金火龙果,87.2775,2019-12-09,135.0,0.0,0.0,102.0,467.0,56089.53,63045.0
2,216.0,199.0,415.0,11620,0.3153724247226624,3.170854271356784,0.0,2019-12-25,,972.0,带叶鲜橙（小）,28.395,2019-12-09,90.0,0.0,0.0,102.0,199.0,19556.64,17910.0
3,1899.0,200.0,2099.0,07350,0.05002501250625312,19.990000000000002,0.0,2019-12-25,,6648.398999999999,泰国椰青,139.96998,2019-12-09,70.02,0.0,0.0,102.0,200.0,133765.78788,14004.0
4,812.0,141.0,953.0,13160,0.07988668555240794,12.5177304964539,0.0,2019-12-25,,4466.0,南水梨,97.075,2019-12-09,110.0,0.0,0.0,102.0,141.0,89855.92,15510.0
5,1.0,215.0,216.0,06390,0.9907834101382489,1.0093023255813953,0.0,2019-12-25,,4.25,金边香芒,9.2225,2019-12-09,85.0,0.0,0.0,102.0,215.0,85.51,18275.0
6,3587.0,990.0,4577.0,05200,0.1212640862322391,8.246464646464647,0.0,2019-12-25,,12913.2,沙洲绿宝瓜,293.904,2019-12-09,72.0,0.0,0.0,102.0,990.0,259813.584,71280.0
7,283.0,273.0,556.0,01310,0.3253873659117998,3.073260073260073,0.0,2019-12-25,,3056.4,克伦森无籽红提,90.61200000000001,2019-12-09,216.0,0.0,0.0,102.0,273.0,61494.768000000004,58968.0
8,171.0,324.0,495.0,05020,0.4864864864864865,2.0555555555555554,0.0,2019-12-25,,897.75,鲜丰玉麒麟,34.965,2019-12-09,105.0,0.0,0.0,102.0,324.0,18062.73,34020.0
