Account_date,forecast,wh_name,wh_code,sku_code,sku_name,forecast_old,sales_qty,MAE,MAPE,RMSPE,MAPE_old
2020-03-24,2.0,杭州配送中心,001,11900,美国爱妃苹果礼盒,0.0,2.84,0.8399999999999999,0.042253521126760556,0.3174901573277508,0.14285714285714285
2020-03-25,2.0,杭州配送中心,001,11900,美国爱妃苹果礼盒,0.0,,,,,
2020-03-19,280.0,杭州配送中心,001,12010,广东甘蔗,124.0,282.07000000000005,2.07000000000005,0.0010483719846644194,0.7823864591291193,0.08005611575647384
2020-03-20,330.0,杭州配送中心,001,12010,广东甘蔗,138.0,331.54999999999995,1.5499999999999545,0.0006678587586444426,0.585844933164285,0.0833961695068617
2020-03-21,298.0,杭州配送中心,001,12010,广东甘蔗,33.0,452.23,154.23000000000002,0.048720467777142486,58.29346067221312,0.13243261172412268
2020-03-22,351.0,杭州配送中心,001,12010,广东甘蔗,224.0,79.0,272.0,0.49186256781193494,102.8063366585098,0.26220614828209765
2020-03-23,222.0,杭州配送中心,001,12010,广东甘蔗,98.0,28.33,193.67000000000002,0.9766022893449652,73.20037948769705,0.3513186425293732
2020-03-24,299.0,杭州配送中心,001,12010,广东甘蔗,0.0,36.8,262.2,1.0178571428571428,99.10228482301937,0.14285714285714285
2020-03-25,273.0,杭州配送中心,001,12010,广东甘蔗,0.0,37.0,236.0,0.9111969111969112,89.19961563017762,0.14285714285714285
2020-03-19,94.0,杭州配送中心,001,12030,山楂,24.0,95.28999999999999,1.289999999999992,0.0019339459994302986,0.4875741701819001,0.10687675217006731
2020-03-20,103.0,杭州配送中心,001,12030,山楂,23.0,112.27449999999997,9.274499999999975,0.011800796898926899,3.5054315049240685,0.11359213356550239
2020-03-21,105.0,杭州配送中心,001,12030,山楂,13.0,124.10500000000003,19.105000000000032,0.021991746620085555,7.221011256841298,0.12789285570398337
2020-03-22,105.0,杭州配送中心,001,12030,山楂,40.0,136.49,31.49000000000001,0.032958981819704226,11.902101255060568,0.10099117674764244
2020-03-23,89.0,杭州配送中心,001,12030,山楂,32.0,102.51,13.510000000000005,0.018827431470100485,5.106300030354662,0.09826219044831863
2020-03-24,103.0,杭州配送中心,001,12030,山楂,0.0,140.96999999999997,37.96999999999997,0.038478298320817984,14.351311040160347,0.14285714285714285
2020-03-25,94.0,杭州配送中心,001,12030,山楂,0.0,103.88000000000001,9.88000000000001,0.013587106001430234,3.7342889933311687,0.14285714285714285
2020-03-19,1819.0,杭州配送中心,001,12050,小黄瓜,1402.0,1754.0825000000002,64.91749999999979,0.005287053813847718,24.536508676576428,0.028674534977687776
2020-03-20,1840.0,杭州配送中心,001,12050,小黄瓜,1363.0,1928.0871999999986,88.08719999999857,0.006526616490315127,33.29383212685786,0.04186882359736775
2020-03-21,1858.0,杭州配送中心,001,12050,小黄瓜,1504.0,2024.4971999999987,166.49719999999866,0.011748751386622866,62.930026455511396,0.03672849873891785
2020-03-22,1818.0,杭州配送中心,001,12050,小黄瓜,1311.0,2068.3892999999994,250.38929999999937,0.01729360135444518,94.63825982164906,0.05231049659199618
2020-03-23,1768.0,杭州配送中心,001,12050,小黄瓜,1369.0,1761.8554999999994,6.144500000000562,0.0004982166325704888,2.322402704405409,0.031854039270368215
2020-03-24,1783.0,杭州配送中心,001,12050,小黄瓜,0.0,1836.3129999999999,53.312999999999874,0.0041475188909204696,20.150419949540883,0.14285714285714285
2020-03-25,1812.0,杭州配送中心,001,12050,小黄瓜,0.0,2004.4312000000014,192.43120000000135,0.01371469942623703,72.73215709853372,0.14285714285714285
2020-03-19,5021.0,杭州配送中心,001,12070,千禧小番茄,382.0,5849.498300000006,828.4983000000057,0.020233683972521316,313.14292334854275,0.13352789344588506
2020-03-20,5422.0,杭州配送中心,001,12070,千禧小番茄,269.0,6906.311399999995,1484.311399999995,0.03070300098461896,561.0169760825864,0.13729287429135367
2020-03-21,5649.0,杭州配送中心,001,12070,千禧小番茄,329.0,6945.309799999994,1296.3097999999936,0.02666362187122503,489.95905041369434,0.1360899861206644
2020-03-22,5229.0,杭州配送中心,001,12070,千禧小番茄,191.0,6191.746100000007,962.7461000000067,0.022212661004116098,363.8838223281913,0.1384503545546131
2020-03-23,5354.0,杭州配送中心,001,12070,千禧小番茄,496.0,5683.760199999997,329.760199999997,0.008288280705438557,124.63764021241623,0.13039054673699993
2020-03-24,5360.0,杭州配送中心,001,12070,千禧小番茄,0.0,5404.7089,44.70889999999963,0.0011817446290744097,16.8983758273221,0.14285714285714285
2020-03-25,4872.0,杭州配送中心,001,12070,千禧小番茄,0.0,5273.326799999997,401.3267999999971,0.01087215000595063,151.68727246647845,0.14285714285714285
2020-03-19,516.0,杭州配送中心,001,12130,原种红玉木瓜,217.0,598.070000000001,82.07000000000096,0.019603534225568632,31.019544299867643,0.09102374542874826
2020-03-20,523.0,杭州配送中心,001,12130,原种红玉木瓜,116.0,638.1275000000015,115.12750000000153,0.02577351033184731,43.51410486637039,0.11688830658002185
2020-03-21,544.0,杭州配送中心,001,12130,原种红玉木瓜,178.0,697.4408000000009,153.44080000000088,0.031429354700376555,57.99517111011457,0.10639731511467153
2020-03-22,511.0,杭州配送中心,001,12130,原种红玉木瓜,205.0,683.0569000000006,172.0569000000006,0.03598464072737895,65.03139553610154,0.09998265570136673
2020-03-23,498.0,杭州配送中心,001,12130,原种红玉木瓜,193.0,616.4215000000008,118.42150000000083,0.027444463152010823,44.75911984046252,0.09812893566218205
2020-03-24,509.0,杭州配送中心,001,12130,原种红玉木瓜,0.0,703.9026000000014,194.90260000000137,0.03955551317956307,73.66625849712872,0.14285714285714285
2020-03-25,509.0,杭州配送中心,001,12130,原种红玉木瓜,0.0,668.8000000000008,159.80000000000075,0.034133629528366495,60.39872278687479,0.14285714285714285
2020-03-19,299.0,杭州配送中心,001,12140,欢乐柠檬,26.0,221.09000000000012,77.90999999999988,0.05034148989099452,29.44721209214885,0.12605726174860918
2020-03-20,210.0,杭州配送中心,001,12140,欢乐柠檬,54.0,131.02999999999986,78.97000000000014,0.08609805824184236,29.847854433538725,0.08398294828883238
2020-03-21,217.0,杭州配送中心,001,12140,欢乐柠檬,34.0,37.39,179.61,0.6862415466320254,67.88619899718731,0.012952279066213277
2020-03-22,280.0,杭州配送中心,001,12140,欢乐柠檬,239.0,41.0,239.0,0.832752613240418,90.3335090492053,0.6898954703832753
2020-03-23,324.0,杭州配送中心,001,12140,欢乐柠檬,182.0,38.0,286.0,1.075187969924812,108.09783928063898,0.5413533834586466
2020-03-24,314.0,杭州配送中心,001,12140,欢乐柠檬,0.0,32.0,282.0,1.2589285714285714,106.58598138860208,0.14285714285714285
2020-03-25,240.0,杭州配送中心,001,12140,欢乐柠檬,0.0,26.0,214.0,1.1758241758241756,80.88439722397463,0.14285714285714285
2020-03-19,41.0,杭州配送中心,001,12190,龙珠果,35.0,39.73,1.2700000000000031,0.0045665384200496316,0.48001488072171977,0.017007658840027317
2020-03-20,54.0,杭州配送中心,001,12190,龙珠果,37.0,57.579999999999984,3.579999999999984,0.008882052299905683,1.3531128133730275,0.051059395623480344
2020-03-21,52.0,杭州配送中心,001,12190,龙珠果,37.0,61.35,9.350000000000001,0.021772033996972872,3.533967822636275,0.056700430783560365
2020-03-22,52.0,杭州配送中心,001,12190,龙珠果,28.0,51.332499999999996,0.667500000000004,0.0018576368354773962,0.25229128573366066,0.06493379994573195
2020-03-23,44.0,杭州配送中心,001,12190,龙珠果,23.0,43.605999999999995,0.39400000000000546,0.0012907791195183019,0.1489180023656376,0.06750709273297907
2020-03-24,45.0,杭州配送中心,001,12190,龙珠果,0.0,57.81000000000001,12.81000000000001,0.03165542293720811,4.841724899248204,0.14285714285714285
2020-03-25,42.0,杭州配送中心,001,12190,龙珠果,0.0,40.70240000000001,1.2975999999999885,0.004554311995642195,0.4904467001767689,0.14285714285714285
2020-03-19,9825.0,杭州配送中心,001,12360,智利西梅,3509.0,9252.349499999995,572.6505000000052,0.008841777354575189,216.44154445097246,0.08867785420341068
2020-03-20,9782.0,杭州配送中心,001,12360,智利西梅,1658.0,10649.567899999998,867.5678999999982,0.011637868558833376,327.90984412322126,0.12061613316724333
2020-03-21,10092.0,杭州配送中心,001,12360,智利西梅,1949.0,9791.740999999995,300.25900000000547,0.004380645163831811,113.48723470127962,0.11442210036280283
2020-03-22,9665.0,杭州配送中心,001,12360,智利西梅,3388.0,10386.526899999993,721.5268999999935,0.009923940160263827,272.7115345204789,0.09625831298264455
2020-03-23,9625.0,杭州配送中心,001,12360,智利西梅,2599.0,7810.531299999998,1814.4687000000022,0.03318721919541052,685.8047059872384,0.09532059252212091
2020-03-24,9704.0,杭州配送中心,001,12360,智利西梅,0.0,7953.800100000001,1750.1998999999987,0.031435106992801706,661.5133828643018,0.14285714285714285
2020-03-25,9422.0,杭州配送中心,001,12360,智利西梅,0.0,7589.3709999999965,1832.6290000000035,0.03449615822670198,692.6686542064284,0.14285714285714285
2020-03-19,3.0,杭州配送中心,001,12390,红龙杨桃,1.0,4.77,1.7699999999999996,0.05300988319856243,0.668997117226332,0.11290805630428272
2020-03-20,5.0,杭州配送中心,001,12390,红龙杨桃,4.0,,,,,
2020-03-21,5.0,杭州配送中心,001,12390,红龙杨桃,3.0,1.0,4.0,0.5714285714285714,1.5118578920369088,0.2857142857142857
2020-03-22,4.0,杭州配送中心,001,12390,红龙杨桃,5.0,0.69,3.31,0.6853002070393376,1.2510624056605422,0.8923395445134578
2020-03-23,4.0,杭州配送中心,001,12390,红龙杨桃,2.0,4.0,0.0,0.0,0.0,0.07142857142857142
2020-03-24,3.0,杭州配送中心,001,12390,红龙杨桃,0.0,3.8899999999999997,0.8899999999999997,0.03268453911127432,0.3363883809782121,0.14285714285714285
2020-03-25,4.0,杭州配送中心,001,12390,红龙杨桃,0.0,3.0,1.0,0.047619047619047616,0.3779644730092272,0.14285714285714285
2020-03-19,41.0,杭州配送中心,001,12630,人参果,1.0,5.46,35.54,0.9298796441653584,13.432857370747936,0.11669283097854526
2020-03-20,41.0,杭州配送中心,001,12630,人参果,1.0,,,,,
2020-03-21,44.0,杭州配送中心,001,12630,人参果,1.0,54.02999999999999,10.029999999999987,0.026519658390841038,3.7909836642825443,0.14021310911927237
2020-03-22,40.0,杭州配送中心,001,12630,人参果,5.0,201.22000000000006,161.22000000000006,0.1144589433029946,60.935432338547635,0.13930736791287432
2020-03-23,40.0,杭州配送中心,001,12630,人参果,2.0,283.90940000000023,243.90940000000023,0.12272999766827024,92.1890878329969,0.14185078559769923
2020-03-24,42.0,杭州配送中心,001,12630,人参果,0.0,339.3502000000001,297.3502000000001,0.12517629280902148,112.38781164218835,0.14285714285714285
2020-03-25,44.0,杭州配送中心,001,12630,人参果,0.0,390.0086000000002,346.0086000000002,0.12674028213736827,130.77895815566058,0.14285714285714285
2020-03-19,11.0,杭州配送中心,001,12640,甜心山楂,4.0,12.6,1.5999999999999996,0.01814058956916099,0.6047431568147634,0.09750566893424037
2020-03-20,15.0,杭州配送中心,001,12640,甜心山楂,11.0,8.18,6.82,0.11910583304226337,2.5777177059229297,0.049249039469088374
2020-03-21,12.0,杭州配送中心,001,12640,甜心山楂,8.0,6.88,5.12,0.10631229235880399,1.9351781018072436,0.023255813953488375
2020-03-22,11.0,杭州配送中心,001,12640,甜心山楂,6.0,5.29,5.71,0.15419929786659467,2.1581771408826875,0.01917364299216851
2020-03-23,12.0,杭州配送中心,001,12640,甜心山楂,8.0,5.16,6.84,0.1893687707641196,2.585276995383114,0.07862679955703211
2020-03-24,14.0,杭州配送中心,001,12640,甜心山楂,0.0,9.06,4.9399999999999995,0.07789340901923682,1.8671444966655821,0.14285714285714285
2020-03-25,12.0,杭州配送中心,001,12640,甜心山楂,0.0,6.92,5.08,0.10487200660611065,1.9200595228868742,0.14285714285714285
2020-03-19,70.0,杭州配送中心,001,12880,鲜椰青,37.0,69.27000000000001,0.7299999999999898,0.00150549609189711,0.275914065296732,0.06655117655550745
2020-03-20,77.0,杭州配送中心,001,12880,鲜椰青,22.0,65.03999999999999,11.960000000000008,0.026269548409769833,4.520455097190361,0.09453523106659636
2020-03-21,76.0,杭州配送中心,001,12880,鲜椰青,26.0,90.15,14.150000000000006,0.022422945883844393,5.348197293080568,0.10165597020838286
2020-03-22,73.0,杭州配送中心,001,12880,鲜椰青,22.0,53.0,20.0,0.05390835579514825,7.559289460184544,0.08355795148247978
2020-03-23,72.0,杭州配送中心,001,12880,鲜椰青,42.0,37.0,35.0,0.13513513513513514,13.228756555322953,0.019305019305019305
2020-03-24,76.0,杭州配送中心,001,12880,鲜椰青,0.0,28.0,48.0,0.24489795918367346,18.142294704442907,0.14285714285714285
2020-03-25,76.0,杭州配送中心,001,12880,鲜椰青,0.0,40.0,36.0,0.1285714285714286,13.60672102833218,0.14285714285714285
2020-03-19,961.0,杭州配送中心,001,13000,皇冠蜜梨,601.0,923.3283,37.67169999999999,0.005828556785892327,14.2385642378617,0.049870560666233237
2020-03-20,993.0,杭州配送中心,001,13000,皇冠蜜梨,216.0,906.3999999999995,86.60000000000048,0.013648972386836546,32.731723362599254,0.10881351658050685
2020-03-21,1052.0,杭州配送中心,001,13000,皇冠蜜梨,221.0,1133.9369,81.93689999999992,0.010322683236228947,30.969237228509723,0.11501482767062007
2020-03-22,1035.0,杭州配送中心,001,13000,皇冠蜜梨,124.0,1008.7922,26.20780000000002,0.0037113405799246183,9.905617315731233,0.12529724725695313
2020-03-23,981.0,杭州配送中心,001,13000,皇冠蜜梨,431.0,824.4841000000004,156.51589999999965,0.02711927893541455,59.157449661064774,0.06817840912361356
2020-03-24,985.0,杭州配送中心,001,13000,皇冠蜜梨,0.0,890.9154000000001,94.08459999999991,0.01508634505908993,35.5606362572839,0.14285714285714285
2020-03-25,989.0,杭州配送中心,001,13000,皇冠蜜梨,0.0,917.0329999999994,71.96700000000055,0.011211155978029238,27.200969229055264,0.14285714285714285
2020-03-19,4703.0,杭州配送中心,001,13020,冰糖蜜梨,2619.0,4725.365300000001,22.365300000001298,0.0006761472720729214,8.45328882819376,0.06367959077606734
2020-03-20,4854.0,杭州配送中心,001,13020,冰糖蜜梨,3669.0,6203.368000000003,1349.3680000000031,0.03107454807499047,510.0131650155161,0.05836387127582495
2020-03-21,3733.0,杭州配送中心,001,13020,冰糖蜜梨,2379.0,5015.289000000002,1282.2890000000016,0.03652514199224472,484.65968613052956,0.07509292371500713
2020-03-22,4567.0,杭州配送中心,001,13020,冰糖蜜梨,3599.0,5742.291999999995,1175.291999999995,0.029238996753013703,444.21862141195874,0.05332096860079059
2020-03-23,4485.0,杭州配送中心,001,13020,冰糖蜜梨,3022.0,4563.310199999997,78.31019999999717,0.002451547437772482,29.598473474246116,0.04825163352440322
2020-03-24,4802.0,杭州配送中心,001,13020,冰糖蜜梨,0.0,3873.6033999999972,928.3966000000028,0.034238942921798916,350.9009316625594,0.14285714285714285
2020-03-25,3676.0,杭州配送中心,001,13020,冰糖蜜梨,0.0,3890.3571999999967,214.35719999999674,0.00787137416144119,81.01940613373229,0.14285714285714285
2020-03-19,1163.0,杭州配送中心,001,13050,落地碎香梨,709.0,1101.8040000000005,61.19599999999946,0.007934519854970243,23.129913890272466,0.050929981324134954
2020-03-20,1185.0,杭州配送中心,001,13050,落地碎香梨,566.0,1315.1000000000008,130.10000000000082,0.014132548312458665,49.17317793850077,0.08137349685520931
2020-03-21,743.0,杭州配送中心,001,13050,落地碎香梨,696.0,1283.7180000000012,540.7180000000012,0.06017320671006301,204.3721939166038,0.06540354991182984
2020-03-22,1182.0,杭州配送中心,001,13050,落地碎香梨,553.0,1410.2140000000006,228.21400000000062,0.02311847705383727,86.25678424332803,0.0868372763687943
2020-03-23,1044.0,杭州配送中心,001,13050,落地碎香梨,450.0,1130.5840000000005,86.58400000000051,0.010940489921264519,32.72567593103113,0.08599651659167806
2020-03-24,1081.0,杭州配送中心,001,13050,落地碎香梨,0.0,1267.298,186.298,0.02100058549764933,70.41402539267301,0.14285714285714285
2020-03-25,907.0,杭州配送中心,001,13050,落地碎香梨,0.0,1250.2880000000002,343.28800000000024,0.03922387710442944,129.7506680103917,0.14285714285714285
2020-03-19,1618.0,杭州配送中心,001,13160,南水梨,146.0,1466.7179999999996,151.28200000000038,0.014734744024218935,57.17922140578206,0.12863686134621652
2020-03-20,2190.0,杭州配送中心,001,13160,南水梨,97.0,1572.756,617.2439999999999,0.05606573065733926,233.29630317810742,0.134046403710611
2020-03-21,2219.0,杭州配送中心,001,13160,南水梨,35.0,1522.0238999999988,696.9761000000012,0.06541816740572506,263.4322043365269,0.1395720433261828
2020-03-22,1725.0,杭州配送中心,001,13160,南水梨,62.0,1740.3384,15.338400000000092,0.00125906547830009,5.797370272804765,0.1377678206557004
2020-03-23,1876.0,杭州配送中心,001,13160,南水梨,1.0,1379.9959999999994,496.0040000000006,0.051346318602165805,187.47189047046896,0.14275362288834792
2020-03-24,1818.0,杭州配送中心,001,13160,南水梨,0.0,1332.7533,485.2466999999999,0.05201334496253517,183.40601324496654,0.14285714285714285
2020-03-25,2177.0,杭州配送中心,001,13160,南水梨,0.0,1351.9665000000002,825.0334999999998,0.087178142780482,311.83335204245816,0.14285714285714285
2020-03-19,2.0,杭州配送中心,001,13250,美国青提,3.0,0.0,2.0,inf,0.7559289460184544,inf
2020-03-20,2.0,杭州配送中心,001,13250,美国青提,8.0,0.0,2.0,inf,0.7559289460184544,inf
2020-03-21,2.0,杭州配送中心,001,13250,美国青提,36.0,0.0,2.0,inf,0.7559289460184544,inf
2020-03-22,2.0,杭州配送中心,001,13250,美国青提,3.0,0.0,2.0,inf,0.7559289460184544,inf
2020-03-23,1.0,杭州配送中心,001,13250,美国青提,2.0,0.0,1.0,inf,0.3779644730092272,inf
2020-03-24,1.0,杭州配送中心,001,13250,美国青提,0.0,0.0,1.0,inf,0.3779644730092272,
2020-03-25,2.0,杭州配送中心,001,13250,美国青提,0.0,0.0,2.0,inf,0.7559289460184544,
2020-03-19,101.0,杭州配送中心,001,13410,羊角蜜,64.0,223.48399999999995,122.48399999999995,0.07829515439903655,46.29460051206217,0.10194657591339232
2020-03-20,184.0,杭州配送中心,001,13410,羊角蜜,65.0,316.5589999999999,132.5589999999999,0.05982139190482656,50.10259257763012,0.11352386127072678
2020-03-21,157.0,杭州配送中心,001,13410,羊角蜜,77.0,305.1909999999999,148.19099999999992,0.06936686487197477,56.01093321971036,0.10681414027842985
2020-03-22,153.0,杭州配送中心,001,13410,羊角蜜,73.0,379.2982,226.2982,0.08523192117894123,85.53267990593672,0.11536275604336037
2020-03-23,149.0,杭州配送中心,001,13410,羊角蜜,77.0,308.4000000000001,159.4000000000001,0.07383731702797854,60.247536997670856,0.10718917917361499
2020-03-24,158.0,杭州配送中心,001,13410,羊角蜜,0.0,316.4782,158.47820000000002,0.07153650032496033,59.89912934645092,0.14285714285714285
2020-03-25,158.0,杭州配送中心,001,13410,羊角蜜,0.0,378.9969000000002,220.9969000000002,0.08330143522093644,83.52897684517296,0.14285714285714285
2020-03-19,22.759999999999998,杭州配送中心,001,13490,澳洲西梅,12.0,29.85,7.090000000000003,0.033931562574778674,2.6797681136354226,0.08542713567839197
2020-03-20,36.0,杭州配送中心,001,13490,澳洲西梅,7.0,42.8,6.799999999999997,0.022696929238985305,2.570158416462744,0.11949265687583445
2020-03-21,37.0,杭州配送中心,001,13490,澳洲西梅,8.0,27.44,9.559999999999999,0.04977092877967513,3.613340361968212,0.10120783007080383
2020-03-22,22.759999999999998,杭州配送中心,001,13490,澳洲西梅,12.0,32.34,9.580000000000005,0.04231822599169539,3.620899651428399,0.08984892658362047
2020-03-23,22.759999999999998,杭州配送中心,001,13490,澳洲西梅,20.0,18.23,4.529999999999998,0.03549878536164876,1.7121790627317985,0.013870386333359451
2020-03-24,22.759999999999998,杭州配送中心,001,13490,澳洲西梅,0.0,23.55,0.7900000000000027,0.004792235365483789,0.29859193367729053,0.14285714285714285
2020-03-25,45.0,杭州配送中心,001,13490,澳洲西梅,0.0,,,,,
