,Account_date,Sku_id,Forecast_qty,Price,Gross_profit_rate,Dc_name,Dc_code,Munit,Wrh,Warehouse_name,Sku_name,Update_time
3,2019-12-07,3015580,5.907639503479004,15.0,-0.9999920020394799,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑莓,2019-12-04
4,2019-12-08,3015580,5.586177825927734,15.0,-0.9999920020394799,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑莓,2019-12-04
5,2019-12-09,3015580,5.534539222717285,15.0,-0.9999920020394799,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑莓,2019-12-04
6,2019-12-10,3015580,5.288845062255859,15.0,-0.9999920020394799,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,黑莓,2019-12-04
0,2019-12-04,3005114,1.1316481828689575,10.935064935064934,-0.9986073551244433,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-12-04
1,2019-12-05,3005114,1.9699026346206665,10.935064935064934,-0.9986073551244433,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-12-04
2,2019-12-06,3005114,3.6444835662841797,10.935064935064934,-0.9986073551244433,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-12-04
3,2019-12-07,3005114,1.36729896068573,10.935064935064934,-0.9986073551244433,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-12-04
4,2019-12-08,3005114,1.4506059885025024,10.935064935064934,-0.9986073551244433,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-12-04
5,2019-12-09,3005114,1.2540452480316162,10.935064935064934,-0.9986073551244433,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-12-04
6,2019-12-10,3005114,1.1767712831497192,10.935064935064934,-0.9986073551244433,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,新疆姆梨,2019-12-04
0,2019-12-04,3010582,168.3117218017578,6.473053892215569,-0.9919970407546076,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,匠心橙,2019-12-04
1,2019-12-05,3010582,745.0973510742188,6.473053892215569,-0.9919970407546076,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,匠心橙,2019-12-04
2,2019-12-06,3010582,430.2325134277344,6.473053892215569,-0.9919970407546076,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,匠心橙,2019-12-04
3,2019-12-07,3010582,433.146240234375,6.473053892215569,-0.9919970407546076,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,匠心橙,2019-12-04
4,2019-12-08,3010582,503.9143981933594,6.473053892215569,-0.9919970407546076,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,匠心橙,2019-12-04
5,2019-12-09,3010582,137.74131774902344,6.473053892215569,-0.9919970407546076,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,匠心橙,2019-12-04
6,2019-12-10,3010582,230.53506469726562,6.473053892215569,-0.9919970407546076,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,匠心橙,2019-12-04
0,2019-12-04,3017700,338.1971130371094,1.95,-0.9996720836186772,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,每日坚果,2019-12-04
1,2019-12-05,3017700,272.73846435546875,1.95,-0.9996720836186772,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,每日坚果,2019-12-04
2,2019-12-06,3017700,336.45751953125,1.95,-0.9996720836186772,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,每日坚果,2019-12-04
3,2019-12-07,3017700,186.4326934814453,1.95,-0.9996720836186772,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,每日坚果,2019-12-04
4,2019-12-08,3017700,267.5234375,1.95,-0.9996720836186772,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,每日坚果,2019-12-04
5,2019-12-09,3017700,361.8553161621094,1.95,-0.9996720836186772,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,每日坚果,2019-12-04
6,2019-12-10,3017700,339.6896667480469,1.95,-0.9996720836186772,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,每日坚果,2019-12-04
0,2019-12-04,3004051,1.0024782419204712,4.0,-0.9954741540907068,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,特价伽俐果,2019-12-04
1,2019-12-05,3004051,1.0347707271575928,4.0,-0.9954741540907068,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,特价伽俐果,2019-12-04
2,2019-12-06,3004051,0.9761379361152649,4.0,-0.9954741540907068,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,特价伽俐果,2019-12-04
3,2019-12-07,3004051,1.0009303092956543,4.0,-0.9954741540907068,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,特价伽俐果,2019-12-04
4,2019-12-08,3004051,0.9979671835899353,4.0,-0.9954741540907068,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,特价伽俐果,2019-12-04
5,2019-12-09,3004051,1.0291287899017334,4.0,-0.9954741540907068,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,特价伽俐果,2019-12-04
6,2019-12-10,3004051,1.027183175086975,4.0,-0.9954741540907068,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,特价伽俐果,2019-12-04
0,2019-12-04,3013814,658.5562133789062,78.05249343832021,-0.9979485231266028,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-12-04
1,2019-12-05,3013814,765.2977905273438,78.05249343832021,-0.9979485231266028,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-12-04
2,2019-12-06,3013814,921.110595703125,78.05249343832021,-0.9979485231266028,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-12-04
3,2019-12-07,3013814,530.2551879882812,78.05249343832021,-0.9979485231266028,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-12-04
4,2019-12-08,3013814,784.506103515625,78.05249343832021,-0.9979485231266028,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-12-04
5,2019-12-09,3013814,677.4998168945312,78.05249343832021,-0.9979485231266028,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-12-04
6,2019-12-10,3013814,679.87451171875,78.05249343832021,-0.9979485231266028,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,胭脂红苹果,2019-12-04
0,2019-12-04,3000168,513.7191772460938,14.5,-0.9999470135115546,杭州配送中心,1000255,箱,1000008,杭州配送中心商品仓,蜜宝红心火龙果,2019-12-04
